#Organism group,Host,Source type,Create date,Location,Food origin,Collection date
"E.coli and Shigella","sheep",,"2021-12-07T04:29:06Z","Ireland: Wicklow",,"2018-11-19"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:10Z","Ireland: Donegal",,"2018-11-19"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:15Z","Ireland: Donegal",,"2018-11-19"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:21Z","Ireland: Armagh",,"2018-11-19"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:24Z","Ireland: Wicklow",,"2018-11-19"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:30Z","Ireland: Donegal",,"2018-11-05"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:34Z","Ireland: Donegal",,"2018-11-05"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:39Z","Ireland: Wicklow",,"2018-11-05"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:44Z","Ireland: Wexford",,"2018-10-22"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:49Z","Ireland: Donegal",,"2018-10-22"
"E.coli and Shigella","sheep",,"2021-12-07T04:29:53Z","Ireland: Donegal",,"2018-10-22"
"E.coli and Shigella","sheep",,"2021-12-07T04:30:11Z","Ireland: Donegal",,"2018-10-22"
"E.coli and Shigella","sheep",,"2021-12-07T04:30:20Z","Ireland: Donegal",,"2018-10-08"
"E.coli and Shigella","sheep",,"2021-12-07T04:30:29Z","Ireland: Wexford",,"2018-10-08"
"E.coli and Shigella","sheep",,"2021-12-07T04:30:39Z","Ireland: Donegal",,"2018-10-08"
"E.coli and Shigella","sheep",,"2021-12-07T04:30:48Z","Ireland: Donegal",,"2018-10-08"
"E.coli and Shigella","sheep",,"2021-12-07T04:30:56Z","Ireland: Donegal",,"2018-09-25"
"E.coli and Shigella","sheep",,"2021-12-07T04:31:04Z","Ireland: Wicklow",,"2018-09-25"
"E.coli and Shigella","sheep",,"2021-12-07T04:31:10Z","Ireland: Wicklow",,"2018-09-25"
"E.coli and Shigella","sheep",,"2021-12-07T04:31:12Z","Ireland: Wicklow",,"2018-09-25"
"E.coli and Shigella","sheep",,"2021-12-07T04:31:21Z","Ireland: Wexford",,"2018-09-25"
"E.coli and Shigella","sheep",,"2022-11-23T10:06:17Z","Ireland: Galway",,"2018-08-27"
"E.coli and Shigella","sheep",,"2021-12-07T04:32:21Z","Ireland: Wicklow",,"2018-07-23"
"E.coli and Shigella","sheep",,"2021-12-07T04:32:31Z","Ireland: Donegal",,"2018-08-27"
"E.coli and Shigella","sheep",,"2021-12-07T04:32:41Z","Ireland: Donegal",,"2018-08-27"
"E.coli and Shigella","sheep",,"2021-12-07T04:32:50Z","Ireland: Donegal",,"2018-08-13"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:00Z","Ireland: Wexford",,"2018-08-13"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:10Z","Ireland: Donegal",,"2018-08-27"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:09Z","Ireland: Limerick",,"2018-08-13"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:18Z","Ireland: Donegal",,"2018-08-13"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:27Z","Ireland: Donegal",,"2018-08-13"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:36Z","Ireland: Donegal",,"2018-08-13"
"E.coli and Shigella","sheep",,"2021-12-07T04:33:36Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:37:03Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:37:10Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:37:13Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:38:09Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:38:18Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:38:28Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:38:38Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:38:46Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:38:55Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:04Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:11Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:14Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:22Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:23Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:32Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:33Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:41Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:43Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:51Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:39:51Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:40:00Z","Ireland: Meath",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:40:01Z","Ireland: Carlow",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:41:11Z","Ireland: Meath",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:41:20Z","Ireland: Carlow",,"2018-04-24"
"E.coli and Shigella","sheep",,"2021-12-07T04:41:29Z","Ireland: Kildare",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:41:39Z","Ireland: Wicklow",,"2018-04-24"
"E.coli and Shigella","sheep",,"2021-12-07T04:41:49Z","Ireland: Wicklow",,"2018-04-24"
"E.coli and Shigella","sheep",,"2021-12-07T04:41:58Z","Ireland: Wicklow",,"2018-04-24"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:08Z","Ireland: Meath",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:10Z","Ireland: Wexford",,"2018-03-26"
"E.coli and Shigella","sheep",,"2022-11-23T10:05:44Z","Ireland: Wexford",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:19Z","Ireland: Kildare",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:27Z","Ireland: Wexford",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:27Z","Ireland: Wexford",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:36Z","Ireland: Carlow",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:37Z","Ireland: Kildare",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:45Z","Ireland: Meath",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:47Z","Ireland: Wexford",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:55Z","Ireland: Carlow",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:42:57Z","Ireland: Carlow",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:04Z","Ireland: Wexford",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:07Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:10Z","Ireland: Wexford",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:12Z","Ireland: Sligo",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:15Z","Ireland: Sligo",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:20Z","Ireland: Sligo",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:22Z","Ireland: Sligo",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:43:31Z","Ireland: Tyrone",,"2018-03-07"
"E.coli and Shigella","sheep",,"2021-12-07T04:44:10Z","Ireland: Carlow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2022-11-23T10:05:53Z","Ireland: Tipperary",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:44:29Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2022-11-23T10:06:12Z","Ireland: Kilkenny",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:44:47Z","Ireland: Wicklow",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:44:57Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:46:46Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:46:49Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:46:52Z","Ireland: Wexford",,"2018-07-09"
"E.coli and Shigella","sheep",,"2021-12-07T04:46:56Z","Ireland: Wexford",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:46:58Z","Ireland: Wexford",,"2018-03-26"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:01Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:05Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:07Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:25Z","Ireland: Wicklow",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:34Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:44Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:47:53Z","Ireland: Wexford",,"2018-05-21"
"E.coli and Shigella","sheep",,"2021-12-07T04:48:02Z","Ireland: Wexford",,"2018-04-24"
"E.coli and Shigella","Sheep",,"2022-01-13T16:55:07Z","China: Sichuan",,"2017"
"E.coli and Shigella","Sheep",,"2022-01-13T16:56:08Z","China: Sichuan",,"2017"
"E.coli and Shigella","Sheep",,"2022-01-13T16:57:07Z","China: Sichuan",,"2017"
"E.coli and Shigella","Sheep",,"2022-01-13T17:59:07Z","China: Jiangsu",,"2019"
"E.coli and Shigella","Sheep",,"2022-01-13T18:00:09Z","China: Jiangsu",,"2019"
"E.coli and Shigella","Sheep",,"2022-01-13T18:00:16Z","China: Jiangsu",,"2019"
"E.coli and Shigella","Sheep",,"2022-01-13T18:02:07Z","China: Sichuan",,"2017"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:07Z","United Kingdom",,"2005"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:12Z","United Kingdom",,"2005"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:12Z","United Kingdom",,"2006"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:12Z","United Kingdom",,"2006"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:13Z","United Kingdom",,"2003"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:15Z","United Kingdom",,"2010"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:17Z","United Kingdom",,"2003"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:23Z","United Kingdom",,"2006"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:24Z","United Kingdom",,"2005"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:24Z","United Kingdom",,"2010"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:25Z","United Kingdom",,"2005"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:27Z","United Kingdom",,"2005"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:27Z","United Kingdom",,"2003"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:32Z","United Kingdom",,"2010"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:32Z","United Kingdom",,"2010"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:33Z","United Kingdom",,"2003"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:36Z","United Kingdom",,"2010"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:37Z","United Kingdom",,"2005"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:38Z","United Kingdom",,"2006"
"E.coli and Shigella","Sheep",,"2022-01-30T12:16:40Z","United Kingdom",,"2005"
"E.coli and Shigella","Ovine","animal","2022-02-25T23:30:03Z","USA:NJ",,"2021-12"
"E.coli and Shigella","Ovine",,"2022-03-04T08:40:40Z","USA:IL","USA:IL","2022"
"E.coli and Shigella","Ovine",,"2022-03-04T08:40:43Z","USA:TN","USA:TN","2022"
"E.coli and Shigella","Sheep",,"2022-03-07T14:14:26Z","Mexico",,"1999"
"E.coli and Shigella","Sheep",,"2022-03-07T14:16:07Z","USA",,"1999"
"E.coli and Shigella","Ovine",,"2022-03-14T22:37:56Z","USA:CO","USA:CO","2022"
"E.coli and Shigella","Ovine",,"2022-03-17T19:41:36Z","USA:OH","USA:OH","2022"
"E.coli and Shigella","Ovine",,"2022-03-17T19:41:39Z","USA:IN","USA:IN","2022"
"E.coli and Shigella","Ovine",,"2022-03-24T08:37:43Z","USA:IN","USA:IN","2022"
"E.coli and Shigella","Ovine",,"2022-03-30T14:54:34Z","USA:NY","USA:NY","2022"
"E.coli and Shigella","Ovine",,"2022-04-09T08:33:04Z","USA:NY","USA:NY","2022"
"E.coli and Shigella","Ovine",,"2022-04-09T11:34:52Z","USA:NJ","USA:NJ","2022"
"E.coli and Shigella","Ovine",,"2022-04-15T16:33:28Z","USA:MD","USA:MD","2022"
"E.coli and Shigella","Ovine",,"2022-04-18T17:51:46Z","USA:CA","USA:CA","2022"
"E.coli and Shigella","Ovine",,"2022-04-20T18:36:43Z","USA:NM","USA:NM","2022"
"E.coli and Shigella","sheep",,"2022-04-14T03:59:03Z","China: Inner Mongolia",,"1980"
"E.coli and Shigella","sheep",,"2022-04-14T03:59:28Z","China",,
"E.coli and Shigella","sheep",,"2022-04-14T03:59:33Z","China: Inner Mongolia",,"1980"
"E.coli and Shigella","sheep",,"2022-04-14T04:00:12Z","China: Hebei",,"1981"
"E.coli and Shigella","sheep",,"2022-04-14T04:04:41Z","China: Xinjiang",,"1988"
"E.coli and Shigella","Ovine",,"2022-04-22T16:35:01Z","USA:TN","USA:TN","2022"
"E.coli and Shigella","Ovine",,"2022-04-22T16:35:05Z","USA:PA","USA:PA","2022"
"E.coli and Shigella","Ovine",,"2022-05-05T20:36:30Z","USA:NJ","USA:NJ","2022"
"E.coli and Shigella","Ovine",,"2022-05-05T20:36:31Z","USA:OR","USA:OR","2022"
"E.coli and Shigella","Ovine",,"2022-05-05T20:36:31Z","USA:TN","USA:TN","2022"
"E.coli and Shigella","Ovine",,"2022-05-05T20:36:32Z","USA:OR","USA:OR","2022"
"E.coli and Shigella","Ovine",,"2022-05-05T20:36:33Z","USA:MI","USA:MI","2022"
"E.coli and Shigella","Ovine",,"2022-05-06T18:38:51Z","USA:NY","USA:NY","2022"
"E.coli and Shigella","Ovine",,"2022-05-06T18:38:54Z","USA:WA","USA:WA","2022"
"E.coli and Shigella","sheep",,"2022-07-21T03:02:20Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:02:29Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:02:46Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:02:55Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:04Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:12Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:14Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:21Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:22Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:30Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:39Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:41Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:48Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:49Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:56Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:03:59Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:05Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:08Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:16Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:24Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:25Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:25Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:51Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:04:57Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:05:00Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:05:00Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:05:05Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:05:21Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:06:12Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:06:20Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:06:28Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:06:36Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:06:45Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:06:53Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:07:01Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:07:09Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:07:12Z",,,
"E.coli and Shigella","sheep",,"2022-07-21T03:07:18Z",,,
"E.coli and Shigella","goat",,"2022-07-24T03:01:59Z","India: North Guwahati Town, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:02:07Z","India: North Guwahati Town, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:02:12Z","India: North Guwahati Town, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:02:17Z","India: North Guwahati Town, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:03:35Z","India: North Guwahati Town, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:04:10Z","India: Silagrant, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:04:17Z","India: Silagrant, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:04:25Z","India: Silagrant, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:04:28Z","India: Silagrant, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:07:12Z","India: Gorchuk, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:07:18Z","India: Gorchuk, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:07:21Z","India: Gorchuk, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-24T03:07:30Z","India: Gorchuk, Guwahati, Assam",,"2020-02"
"E.coli and Shigella","goat",,"2022-07-28T19:31:12Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:31:20Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:31:28Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:31:36Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:31:45Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:37:05Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:37:14Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:37:23Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:37:22Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:37:26Z","China: Shandong",,"2018"
"E.coli and Shigella","goat",,"2022-07-28T19:37:31Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:37:56Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:05Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:12Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:21Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:41Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:49Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:57Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:38:58Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:39:06Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:39:08Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:39:21Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:39:26Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:39:49Z","China: Shandong",,"2017"
"E.coli and Shigella","goat",,"2022-07-28T19:39:50Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:39:56Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:40:05Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:40:09Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:40:38Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:40:44Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:40:53Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:41:02Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:41:11Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:41:20Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:41:38Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:41:46Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:41:54Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:03Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:12Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:12Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:20Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:28Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:36Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:42:46Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:43:16Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:43:26Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:43:34Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:43:42Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:43:50Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:44:11Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:44:20Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:44:29Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:44:37Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:44:45Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:44:53Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:02Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:11Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:13Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:20Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:22Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:28Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:36Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:44Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:45:52Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:46:13Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:46:23Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:47:12Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:47:21Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:48:12Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:48:23Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:48:34Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:48:43Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:48:43Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:48:52Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:02Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:11Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:19Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:21Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:29Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:29Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:38Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:47Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:49Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:49:56Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:50:04Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:50:12Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:50:15Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:50:18Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:50:21Z","China: Shandong",,"2021"
"E.coli and Shigella","goat",,"2022-07-28T19:50:27Z","China: Shandong",,"2020"
"E.coli and Shigella","goat",,"2022-07-28T19:50:34Z","China: Shandong",,"2020"
